id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,census_track
280315,Crown Height's Brooklyn Cozy Apt,1151818,Gabrielle,Brooklyn,Crown Heights,40.67392,-73.94662,Entire home/apt,250,5,26,2014-10-31,0.28,1,0,3.6047e+14
281521,Amazing West Village 2br,70614,Vimal,Manhattan,West Village,40.73879,-74.00425,Entire home/apt,200,27,1,2012-10-02,0.01,1,0,3.6061e+14
281756,Authentic NY Charming Artist Loft,1468658,Barbara,Brooklyn,Greenpoint,40.73321,-73.95586999999999,Entire home/apt,140,5,14,2019-06-19,0.16,1,0,3.6047e+14
281851,Beautiful Private Bedroom - Downstairs,1469036,Tw,Manhattan,Harlem,40.806709999999995,-73.95082,Private room,130,1,107,2019-06-25,2.38,1,304,3.6061e+14
282341,Kensington/Ditmas Park pied-a-terre,1471384,Dan,Brooklyn,Kensington,40.6433,-73.97386,Entire home/apt,90,30,3,2017-07-30,0.05,1,286,3.6047e+14
282443,QT STUDIO FOR ROMANTIC COUPLES,36897,Lydia,Manhattan,Chinatown,40.71601,-73.99123,Entire home/apt,90,3,107,2019-05-18,1.17,1,0,3.6061e+14
282514,"Own Room & Bath, Sunny Town House, 18"" to Wall St",1464358,Dian,Brooklyn,Bedford-Stuyvesant,40.681059999999995,-73.9292,Private room,97,3,29,2019-06-25,1.57,1,118,3.6047e+14
282863,Cozy & Charming Boerum Hill Flat,322934,Kate,Brooklyn,Gowanus,40.681309999999996,-73.98879000000001,Entire home/apt,91,6,69,2019-06-21,0.76,1,265,3.6047e+14
282977,Park Slope Brooklyn!  Sunny Bedroom.,1474071,Diana,Brooklyn,Park Slope,40.67264,-73.98136,Private room,125,3,232,2019-07-06,2.52,1,303,3.6047e+14
283072,One bedroom sharing Bathroom,1474637,Eliza,Brooklyn,Cypress Hills,40.67889,-73.86404,Private room,75,7,0,,,1,0,3.6047e+14
283090,Spacious East Village Apartment,511175,Luis,Manhattan,East Village,40.7241,-73.97899,Entire home/apt,180,7,24,2018-08-10,0.26,2,125,3.6061e+14
283184,Huge Williamsburg Loft..Perfect for Big Groups!,1427381,Elizabeth,Brooklyn,Williamsburg,40.70766,-73.95191,Entire home/apt,300,7,0,,,2,354,3.6047e+14
283272,Stylish Garden House - Trendy area,524730,Oz,Brooklyn,Williamsburg,40.714220000000005,-73.9484,Entire home/apt,100,19,5,2016-08-03,0.06,2,6,3.6047e+14
283550,Hells Kitchen Ground Fl 1-bedroom,1476954,Jose,Manhattan,Hell's Kitchen,40.76001,-73.99133,Entire home/apt,175,3,10,2019-04-21,0.23,1,0,3.6061e+14
284208,Pre War Park Slope on Prospect Park,1366270,Louisa,Brooklyn,South Slope,40.66441,-73.97974,Private room,65,4,36,2018-11-12,0.47,2,80,3.6047e+14
284855,Charming Apt in the Best Location!,1482460,Dara,Manhattan,West Village,40.73362,-74.00923,Entire home/apt,240,5,94,2019-06-19,1.1,1,134,3.6061e+14
285442,Huge room with private balcony,1475866,Jesper,Manhattan,East Village,40.731190000000005,-73.98819,Private room,300,6,1,2013-05-06,0.01,1,0,3.6061e+14
285492,Amazing 1 bedroom apt with NYC View,1486034,Eric,Manhattan,Chelsea,40.74494,-73.9998,Entire home/apt,385,1,63,2018-08-03,0.71,1,364,3.6061e+14
285716,Great spacious room by the L train!,1487126,Anamaria,Brooklyn,Bushwick,40.69657,-73.9129,Private room,47,15,5,2013-09-11,0.06,1,0,3.6047e+14
286662,Charming Brooklyn Studio,1491538,Erika,Brooklyn,Crown Heights,40.67106,-73.95463000000001,Entire home/apt,110,3,238,2019-07-02,2.6,1,297,3.6047e+14
286838,Private Room in Brownstone,1492339,Karin,Manhattan,Harlem,40.80748,-73.95589,Private room,75,2,101,2015-10-31,1.1,1,0,3.6061e+14
287397,Bed Stuy Pride! Welcome to Brooklyn,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.68991,-73.93179,Entire home/apt,100,3,21,2019-06-24,0.23,3,43,3.6047e+14
287408,Lovely Hell's Kitchen Studio...,1495090,Carey,Manhattan,Hell's Kitchen,40.76147,-73.99152,Entire home/apt,165,2,72,2018-07-31,0.82,1,10,3.6061e+14
287417,HOT SPOT FOR 20 AND 30 SOMETHING'S,1495196,Yvette,Brooklyn,Bedford-Stuyvesant,40.681740000000005,-73.91920999999999,Entire home/apt,300,2,40,2019-06-23,0.68,1,0,3.6047e+14
287421,"Cozy, Clean Cobble Hill Brownstone",1495141,Keow,Brooklyn,Cobble Hill,40.68538,-74.00056,Entire home/apt,140,3,103,2017-08-01,1.13,1,189,3.6047e+14
287481,Bright Loft Apt w Skylight in Wburg,1495502,Olly,Brooklyn,Williamsburg,40.70839,-73.94289,Entire home/apt,120,6,66,2019-05-01,0.72,2,17,3.6047e+14
287839,"Cozy, beautiful doormen studio-",1498424,Hibo,Brooklyn,Fort Greene,40.69018,-73.98106999999999,Entire home/apt,175,3,35,2019-06-27,0.4,1,289,3.6047e+14
287845,Carroll Gardens Gem-2BD with Garden,1496847,Paul & Ewa,Brooklyn,Carroll Gardens,40.68128,-73.99521999999999,Entire home/apt,275,31,121,2019-07-01,1.33,1,305,3.6047e+14
289020,Sunny 1BR Center of East Village!,347036,Jasmine,Manhattan,East Village,40.72948,-73.98694,Entire home/apt,179,8,15,2018-08-29,0.19,1,0,3.6061e+14
289037,"2BR in Cobble Hill, Brooklyn, NY",632334,Michael,Brooklyn,Carroll Gardens,40.68353,-73.9914,Entire home/apt,189,2,13,2016-09-05,0.18,1,0,3.6047e+14
289288,Perfect East Village Apartment,1502469,Max,Manhattan,East Village,40.72506,-73.98865,Entire home/apt,219,2,129,2019-05-11,1.42,1,220,3.6061e+14
289665,Decorators 5-Star Flat West Village,1503831,Elle,Manhattan,West Village,40.72891,-74.00293,Entire home/apt,450,20,157,2016-08-11,1.71,1,0,3.6061e+14
289703,Beautiful SoHo Luxury Apartment,815741,Geoff,Manhattan,SoHo,40.7253,-73.99916,Entire home/apt,249,5,8,2016-11-26,0.11,1,0,3.6061e+14
289958,2 Rooms in Cottage NYC,1454655,Ronaldo,Queens,Long Island City,40.75295,-73.93228,Private room,65,2,5,2014-09-09,0.06,1,362,3.6081e+14
289995,Zen Minimalist w/Garden- Bedford L Stop,1505217,Pia,Brooklyn,Greenpoint,40.71947,-73.95251999999999,Entire home/apt,250,4,46,2019-06-23,0.52,1,121,3.6047e+14
290457,Between Two Bridges 2BD -Whole Apt!,207124,Mikki & Bazi,Manhattan,Chinatown,40.71283,-73.99703000000001,Entire home/apt,139,30,37,2019-02-16,0.41,1,153,3.6061e+14
291524,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,1470688,Philip,Manhattan,Upper West Side,40.773379999999996,-73.98886999999999,Entire home/apt,209,7,14,2019-06-25,0.16,1,205,3.6061e+14
291714,Brooklyn Beauty - Large 2 bedroom Apartment,1321504,Rohan,Brooklyn,Crown Heights,40.67385,-73.94405,Entire home/apt,120,5,37,2018-04-15,0.45,1,310,3.6047e+14
291812,"Entire Apartment in Astoria, 15mins from Manhattan",1509416,Natalia,Queens,Astoria,40.76856,-73.91828000000001,Entire home/apt,70,5,1,2016-08-30,0.03,1,0,3.6081e+14
292047,Gorgeous pvt room in West Village,1490696,Alejandra,Manhattan,West Village,40.73908,-74.00378,Private room,90,3,209,2019-07-04,2.38,1,236,3.6061e+14
292121,1 bedroom apt in Midtown West,169927,Hubert,Manhattan,Hell's Kitchen,40.7625,-73.9869,Entire home/apt,199,3,4,2018-09-12,0.07,1,200,3.6061e+14
292266,Sunny and spacious bedroom,1513294,Urszula,Brooklyn,Bushwick,40.69755,-73.91187,Private room,50,60,17,2019-04-01,0.19,2,74,3.6047e+14
292637,Beautiful Spacious One Bedroom,1021834,Svetlana,Brooklyn,Crown Heights,40.67335,-73.96,Entire home/apt,100,5,0,,,1,0,3.6047e+14
293004,Room next to Columbia Uni.,910719,Sena,Manhattan,Harlem,40.804970000000004,-73.95146,Entire home/apt,110,1,0,,,1,0,3.6061e+14
293837,"Big Apt for Funky Art /Music Lovers, Outdoor Patio",1495502,Olly,Brooklyn,Williamsburg,40.707359999999994,-73.94331,Entire home/apt,157,4,54,2019-06-11,0.66,2,12,3.6047e+14
294227,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73683,-73.9543,Entire home/apt,199,3,43,2019-06-22,0.49,28,84,3.6047e+14
294239,NYC Summer Getaway | Full Home 2BR,1521432,Carmen,Queens,Astoria,40.76444,-73.92607,Entire home/apt,192,3,7,2017-04-18,0.08,1,0,3.6081e+14
294242,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.7389,-73.95395,Entire home/apt,199,3,75,2019-06-05,0.93,28,84,3.6047e+14
294250,Beautiful New Garden Apartment ,45682,Irina,Manhattan,Upper West Side,40.776109999999996,-73.97808,Entire home/apt,150,1,88,2019-06-07,0.99,1,0,3.6061e+14
294259,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73806,-73.95461999999999,Entire home/apt,199,3,73,2019-06-30,0.84,28,56,3.6047e+14
294263,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73661,-73.95479,Entire home/apt,199,3,89,2019-07-01,1.06,28,62,3.6047e+14
294280,Loft Suite @ The Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73857,-73.95435,Entire home/apt,199,3,23,2019-04-23,0.26,28,81,3.6047e+14
294297,"Lovely apt in Williamsburg, BK",1521604,Summer,Brooklyn,Williamsburg,40.711,-73.96225,Entire home/apt,105,3,11,2019-06-23,0.16,1,0,3.6047e+14
294353,Williamsburg HUGE SUNNY next2train!,430188,Pam,Brooklyn,Williamsburg,40.70686,-73.95365,Private room,135,28,84,2019-02-16,1.12,6,310,3.6047e+14
294490,Loft Suite @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,40.73857,-73.95299,Entire home/apt,199,3,54,2019-06-10,0.61,28,60,3.6047e+14
294717,Modern apartment w/ gorgeous view,1523610,Marissa,Brooklyn,Williamsburg,40.71095,-73.95239000000001,Private room,125,3,17,2015-05-20,0.19,1,0,3.6047e+14
295231,"Sunny, clean br available",1387286,Felicia,Brooklyn,Williamsburg,40.709179999999996,-73.94881,Private room,60,7,1,2014-03-24,0.02,2,0,3.6047e+14
295379,Have Whole Apt! Prime Williamsburg!,1525761,Ric,Brooklyn,Williamsburg,40.71685,-73.96573000000001,Entire home/apt,85,1,73,2019-06-19,0.89,1,0,3.6047e+14
295998,Panoramic View Central Park & NYC,568585,Alan,Manhattan,Upper West Side,40.7909,-73.96762,Entire home/apt,300,3,36,2019-05-01,0.47,1,29,3.6061e+14
296345,E Williamsburg Apartment with Yard,496164,Todd,Brooklyn,Williamsburg,40.71143,-73.94159,Private room,75,2,98,2019-05-31,1.07,2,264,3.6047e+14
296361,Nice Private Room Beauty in Queens,1528912,Weiwei,Queens,Elmhurst,40.736999999999995,-73.87444,Private room,55,1,63,2019-05-18,0.89,2,341,3.6081e+14
296658,Sublet in Brooklyn/Lefferts Gardens,1530106,Glenn,Brooklyn,Crown Heights,40.66469,-73.96091,Private room,44,5,2,2017-09-21,0.09,1,0,3.6047e+14
296717,"Cozy Corner, Bedford Ave  Brooklyn!",1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405,Private room,55,5,18,2018-10-10,0.2,3,0,3.6047e+14
296844,"HISTORIC WILLIAMSBURG, BKLYN #1",839679,Brady,Brooklyn,Williamsburg,40.71653,-73.95554,Private room,30,3,24,2013-12-04,0.28,3,0,3.6047e+14
297611,Inexpensive apartment in exchange for cat-care,997124,Alison,Brooklyn,Fort Greene,40.693090000000005,-73.97074,Private room,35,3,1,2018-05-13,0.07,1,0,3.6047e+14
297962,"Private room in 2 br Apt, Wburg, BK",1535987,Sergio,Brooklyn,Williamsburg,40.706379999999996,-73.96627,Private room,70,1,2,2018-01-02,0.05,1,363,3.6047e+14
298073,"Bright, Airy Williamsburg Apt",1536533,Irina,Brooklyn,Williamsburg,40.71629,-73.95786,Entire home/apt,130,14,23,2016-11-08,0.25,1,25,3.6047e+14
298759,Large Double Room  Queenbed Wifi,1539749,Edward,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,Private room,52,2,93,2019-07-07,1.12,4,0,3.6047e+14
298854,"Low$pacious in Williamsburg, Bklyn",1412944,Jason,Brooklyn,Williamsburg,40.71635,-73.94609,Private room,75,3,0,,,1,358,3.6047e+14
299062,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,236421,Jessica,Manhattan,Upper East Side,40.77272,-73.95307,Private room,190,3,0,,,2,0,3.6061e+14
299078,Charming 1BD in SoHo,787261,L,Manhattan,SoHo,40.72509,-74.00304,Entire home/apt,250,5,152,2019-06-23,1.69,1,109,3.6061e+14
299531,Feel like you never leave your home,1220404,Tom,Brooklyn,East New York,40.66795,-73.89232,Entire home/apt,100,1,119,2019-06-30,1.39,2,289,3.6047e+14
299699,Sunny apartment  in Greenpoint,1557998,Eliza,Brooklyn,Greenpoint,40.72582,-73.95843,Entire home/apt,130,4,9,2018-04-02,0.1,1,188,3.6047e+14
301034,Furnished Bedroom with private half bath,1550578,Ron,Manhattan,Harlem,40.80637,-73.95433,Private room,140,2,44,2019-06-26,0.49,1,260,3.6061e+14
302057,Sunny private room featured in film,1555897,Alice,Brooklyn,Flatbush,40.64387,-73.96855,Private room,75,2,158,2019-01-02,1.77,1,168,3.6047e+14
302758,Sunny 1BR East Harlem Apartment,8605,Dimitry,Manhattan,East Harlem,40.7968,-73.93611,Entire home/apt,150,7,12,2016-03-26,0.14,1,0,3.6061e+14
303345,The best studio in town,1561505,Ibrahima,Manhattan,East Harlem,40.79596,-73.94463,Entire home/apt,90,3,51,2019-05-04,0.57,1,311,3.6061e+14
303462,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,1562045,Antonio,Manhattan,Upper West Side,40.780120000000004,-73.98439,Entire home/apt,295,1,0,,,1,146,3.6061e+14
304799,Penthouse Studio by Central Park,185753,Carolyn,Manhattan,Upper West Side,40.775079999999996,-73.9799,Entire home/apt,150,2,11,2019-06-09,0.13,1,2,3.6061e+14
305211,Your Own 2 Br Apt Bedford and Grand,1570170,Kristina,Brooklyn,Williamsburg,40.71532,-73.96064,Entire home/apt,180,3,236,2019-06-18,2.74,2,242,3.6047e+14
306702,Spacious + Sunny Studio in Ft. Greene Brooklyn!,1577493,Tina,Brooklyn,Fort Greene,40.68786,-73.97421,Private room,135,3,16,2018-09-01,0.18,1,0,3.6047e+14
306799,2 rooms; private entrance & bath!,1577961,Oona,Brooklyn,Bushwick,40.70793,-73.91986999999999,Private room,65,5,123,2019-02-28,1.42,1,46,3.6047e+14
309342,Giant Sunny Bedroom & Private Bath in my Apartment,1586945,Ben,Manhattan,Upper West Side,40.790440000000004,-73.97513000000001,Private room,99,3,14,2015-08-19,0.22,1,365,3.6061e+14
310220,Prime location! Backyard & outdoor shower! Unique!,1590548,Magdalena,Brooklyn,Greenpoint,40.72668,-73.95761999999999,Private room,149,14,65,2018-12-30,0.73,1,364,3.6047e+14
310272,"Private Room in Artist's Home, Stapleton, SI",1390555,Jonathan,Staten Island,Clifton,40.62318,-74.07848,Private room,59,1,50,2019-06-03,0.56,1,352,3.6085e+14
310325,Large Sunny Bedroom with Bay Window,745069,Kimberly,Manhattan,Harlem,40.82286,-73.94596,Private room,75,3,33,2019-06-10,0.39,3,301,3.6061e+14
310338,Harlem/Hamilton Heights Sunny Room,745069,Kimberly,Manhattan,Harlem,40.82451,-73.94457,Private room,75,3,30,2019-01-01,0.35,3,322,3.6061e+14
310524,Clinton Hill Duplex near Pratt w/Balcony!,1597481,Mary,Brooklyn,Bedford-Stuyvesant,40.69348,-73.95926999999999,Private room,75,3,13,2019-01-31,0.15,1,298,3.6047e+14
310796,"Sunny 1 BR, West 80s & Central Park",1385157,Brian,Manhattan,Upper West Side,40.78443,-73.97399,Entire home/apt,109,30,18,2019-06-07,0.2,5,285,3.6061e+14
311003,"2 BD / 2BA WITH GARDEN, SLEEPS 6",72747,Karen,Brooklyn,Crown Heights,40.676790000000004,-73.95639,Entire home/apt,225,4,1,2013-04-21,0.01,1,342,3.6047e+14
311343,COMFORTABLE ROOM,1601664,Junior,Manhattan,East Harlem,40.79107,-73.94381,Private room,86,3,216,2019-05-14,2.44,1,250,3.6061e+14
311356,Charming Ridgewood Soulful  Walk-Up,142147,Richard,Queens,Ridgewood,40.70215,-73.91139,Private room,52,2,98,2019-05-01,1.09,1,326,3.6081e+14
312429,"Comfortable, well-appointed room",1606222,P,Brooklyn,Prospect Heights,40.673390000000005,-73.96519,Private room,100,2,61,2019-06-02,0.86,1,90,3.6047e+14
313890,2ND AVENUE OFF HOUSTON/LOFTLIKE STU,1613244,Ariel,Manhattan,Lower East Side,40.72209,-73.99274,Entire home/apt,99,30,13,2019-04-23,0.34,9,289,3.6061e+14
314982,Share in NYC's trendy East Village,1617817,Chris,Manhattan,East Village,40.73171,-73.98716999999999,Private room,89,3,136,2019-07-01,1.52,1,193,3.6061e+14
316238,Historic Brooklyn 2-Bedroom Apt,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,40.69213,-73.95100000000001,Entire home/apt,135,2,39,2019-06-09,0.47,2,293,3.6047e+14
317838,APT W/ OUTDOOR SPACE!! LONG TERM RENTAL PREFERRED!,1631400,Sean And Kiana,Manhattan,West Village,40.73237,-74.00608000000001,Entire home/apt,199,14,65,2019-07-01,0.73,1,155,3.6061e+14
317905,Come and go as  you please in BKLN!,1631733,Jane,Brooklyn,Kensington,40.64354,-73.97776999999999,Entire home/apt,89,3,62,2019-01-02,0.71,1,189,3.6047e+14
318021,Room in Huge 1200sf W Harlem Suite,1632149,Michael,Manhattan,Harlem,40.80343,-73.9531,Private room,110,3,47,2019-06-30,0.57,1,248,3.6061e+14
318187,"Huge, Sunny, Open Loft in Brooklyn",1633100,Ana,Brooklyn,Bushwick,40.70462,-73.9228,Entire home/apt,120,2,42,2019-06-20,0.48,1,238,3.6047e+14
319724,Cozy Nook in Heart of Williamsburg,1639120,Jason,Brooklyn,Williamsburg,40.71394,-73.96266999999999,Private room,59,3,207,2019-06-16,2.29,2,284,3.6047e+14
319798,Peaceful Room...,9647066,Maria Luiza,Brooklyn,Bay Ridge,40.6339,-74.02035,Private room,49,4,72,2019-07-03,0.81,2,343,3.6047e+14
319844,Cute Room in Historic Loft!,1639884,Nora,Brooklyn,Greenpoint,40.73028,-73.95926999999999,Private room,79,14,22,2019-05-02,0.25,1,268,3.6047e+14
320865,Harlem on the Range,1643782,Katy,Manhattan,Harlem,40.8076,-73.94433000000001,Entire home/apt,135,30,25,2019-03-31,0.28,1,249,3.6061e+14
320876,Amazing Park Slope Duplex with Deck,516347,Lillian,Brooklyn,South Slope,40.66485,-73.98343,Entire home/apt,185,2,215,2019-06-30,2.42,1,291,3.6047e+14
320877,Entire 2 Bedroom Apartment in Williamsburg,1366194,Fabiana,Brooklyn,Williamsburg,40.712790000000005,-73.95852,Entire home/apt,225,4,26,2017-06-24,0.73,1,0,3.6047e+14
321014,Big Bright E Village 2BR (Baby Nursery),1644452,Erin,Manhattan,Gramercy,40.73294,-73.98281999999999,Entire home/apt,245,5,18,2018-01-02,0.21,1,0,3.6061e+14
321136,Private Manhattan Studio on Harlem/Heights Border,1644999,Candice,Manhattan,Washington Heights,40.834559999999996,-73.9457,Entire home/apt,115,3,18,2018-12-31,0.21,1,31,3.6061e+14
322037,"Luxury Williamsburg, Brooklyn LOFT",1649300,James,Brooklyn,Williamsburg,40.720909999999996,-73.95814,Entire home/apt,325,2,320,2019-07-07,3.6,1,0,3.6047e+14
322604,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,1651591,Todd,Brooklyn,Williamsburg,40.71819,-73.95414,Private room,95,2,160,2019-07-02,1.8,2,79,3.6047e+14
322974,Chelsea/Meat Packing  Artist Space!,1610852,Amanda,Manhattan,West Village,40.73887,-74.00341999999999,Private room,120,2,78,2019-02-08,1.22,1,0,3.6061e+14
323706,Elegant Spacious Family Townhouse,6064192,Ted And Diane,Manhattan,Upper West Side,40.77892,-73.98238,Entire home/apt,499,30,64,2018-08-03,0.72,1,157,3.6061e+14
324115,Large Master Bedroom - Williamsburg,1639120,Jason,Brooklyn,Williamsburg,40.713359999999994,-73.96191999999999,Private room,75,2,219,2019-06-19,2.44,2,277,3.6047e+14
324517,Central Park Fifth Av MET Museum,1660724,S,Manhattan,Upper East Side,40.77688,-73.96177,Private room,109,1,66,2017-12-10,0.94,1,353,3.6061e+14
324800,Real Williamsburg Artist Loft,1661965,Mathias,Brooklyn,Williamsburg,40.71368,-73.94478000000001,Entire home/apt,160,3,25,2018-12-22,0.29,1,0,3.6047e+14
325429,Lovely Upper East Yorkville 1 BDRM,92788,Sara,Manhattan,Upper East Side,40.7761,-73.95265,Entire home/apt,219,4,102,2019-06-28,1.15,2,280,3.6061e+14
326832,Cozy Upper East Side Studio,668564,Nitzan,Manhattan,Upper East Side,40.77471,-73.95574,Entire home/apt,159,2,32,2019-06-23,0.47,1,7,3.6061e+14
326956,"Large Cozy Room #2, Landmark Home 1 Block to PRATT",51038,Erica,Brooklyn,Clinton Hill,40.68625,-73.96446,Private room,180,3,15,2019-04-22,0.18,6,266,3.6047e+14
327521,"Lovely studio in East Village, NY",82896,Esther,Manhattan,East Village,40.725,-73.98850999999999,Entire home/apt,150,5,1,2015-11-16,0.02,1,0,3.6061e+14
327778,NYC Summer Discount  1 BR Gramercy Apt,1675255,Jill,Manhattan,Kips Bay,40.740159999999996,-73.97665,Entire home/apt,106,3,12,2019-06-30,0.14,1,271,3.6061e+14
328040,"Awesome views, Central location",1676487,Robyn,Manhattan,Midtown,40.75023,-73.98293000000001,Entire home/apt,299,10,19,2019-06-11,0.27,1,101,3.6061e+14
328693,Spacious Manhattan Apartment near Central Park,1013131,Joseph,Manhattan,Upper West Side,40.78867,-73.96809,Entire home/apt,179,3,297,2019-06-24,3.37,1,205,3.6061e+14
328744,Entire Apt: Sunny 2bd! 15min to NYC,890215,Duane,Brooklyn,Crown Heights,40.66604,-73.95914,Entire home/apt,165,3,12,2019-07-07,0.13,1,343,3.6047e+14
329064,Your Historic House in Brooklyn,1680375,Marc,Brooklyn,Flatbush,40.63593,-73.96076,Entire home/apt,500,4,9,2017-01-02,0.11,1,0,3.6047e+14
329310,Creative Director's Chinatown Loft,1681546,Todd,Manhattan,Chinatown,40.71638,-73.99167,Entire home/apt,250,15,9,2016-05-14,0.1,1,190,3.6061e+14
329385,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT",312288,Paula,Manhattan,Inwood,40.86658,-73.92558000000001,Private room,87,7,46,2019-05-25,0.62,2,310,3.6061e+14
333189,Charming private room in New-York,1697784,Jonathan,Brooklyn,Williamsburg,40.71179,-73.96449,Private room,79,4,42,2019-06-24,0.47,2,52,3.6047e+14
333323,Cozy bedroom near Times Square,1698391,Pat,Manhattan,Hell's Kitchen,40.76186,-73.99165,Private room,75,2,118,2019-07-01,2.11,3,312,3.6061e+14
334607,Artist's Flat in Historic Building #10263,52043,Patrick,Brooklyn,Williamsburg,40.71417,-73.95917,Entire home/apt,200,30,53,2019-05-03,0.6,1,0,3.6047e+14
334781,Queen size sofa bed in Harlem,547177,Chryslaine,Manhattan,Harlem,40.82772,-73.93876999999999,Private room,80,1,15,2019-06-24,0.21,1,329,3.6061e+14
335797,Bklyn 6 Beds 1 Bathroom Rental 2,1709216,Steve And Heather,Brooklyn,East Flatbush,40.63602,-73.94606999999999,Entire home/apt,115,3,64,2019-05-11,0.72,4,333,3.6047e+14
335819,Bklyn 4 Beds 1 Bathroom Rental 3,1709216,Steve And Heather,Brooklyn,East Flatbush,40.63759,-73.9459,Entire home/apt,115,3,51,2019-04-27,0.58,4,327,3.6047e+14
335820,4 Beds 2 Bathrooms Rental 1,1709216,Steve And Heather,Brooklyn,East Flatbush,40.636109999999995,-73.94637,Entire home/apt,120,3,79,2019-04-29,0.88,4,349,3.6047e+14
336220,Stylish & Quiet NYC Retreat!,1711529,Jason,Manhattan,Harlem,40.803000000000004,-73.95278,Private room,125,3,202,2019-06-19,2.29,1,217,3.6061e+14
339456,"Bright, new luxury apartment in doorman building",1723485,Mary,Manhattan,Upper West Side,40.79526,-73.9655,Entire home/apt,387,1,23,2018-12-31,0.63,1,0,3.6061e+14
341525,TIMES SQUARE MASTER BEDROOM!,1732559,J,Manhattan,Hell's Kitchen,40.75763,-73.99481999999999,Private room,95,6,62,2019-06-01,0.76,2,80,3.6061e+14
341982,"Lincoln Center Studio, Clean&Sunny!",483013,Yj,Manhattan,Upper West Side,40.77577,-73.98258,Entire home/apt,99,2,36,2015-08-23,0.45,1,0,3.6061e+14
342027,Serenity amidst the busy city,168417,Marie,Manhattan,Upper East Side,40.776309999999995,-73.95289,Entire home/apt,121,1,16,2019-06-16,0.19,2,351,3.6061e+14
342965,Super Clean Apt by Columbus Circle,1740233,Gladys,Manhattan,Hell's Kitchen,40.76774,-73.9892,Entire home/apt,350,4,24,2017-09-21,0.27,1,362,3.6061e+14
342995,Unique private room and bathroom in Brownstone,1740216,Laura,Manhattan,Harlem,40.811690000000006,-73.94355,Private room,75,2,77,2019-07-01,0.88,2,144,3.6061e+14
343276,TIMES SQUARE HOUSE!,1732559,J,Manhattan,Hell's Kitchen,40.75782,-73.99349000000001,Private room,95,5,110,2019-05-26,1.27,2,43,3.6061e+14
343971,Beautiful Room in a Beautiful New NYC Apartment,10609846,Ben,Manhattan,Harlem,40.83177,-73.95,Private room,89,1,56,2018-07-16,0.64,1,365,3.6061e+14
344019,Best West Village/Meatpacking Space,1746209,R.,Manhattan,West Village,40.73104,-74.00879,Private room,195,1,7,2012-06-07,0.08,1,129,3.6061e+14
344068,21 day Chelsea Apartment rental,1745312,Steven,Manhattan,Flatiron District,40.74253,-73.9916,Private room,160,21,0,,,1,0,3.6061e+14
344092,"Heavy Sun, Quiet, Arty 1 Bedroom",1745402,Tony,Brooklyn,Sunset Park,40.64372,-74.02065999999999,Entire home/apt,70,18,19,2016-07-13,0.22,1,0,3.6047e+14
346248,Cosy apartment in West Village,1755339,Julie,Manhattan,Greenwich Village,40.72886,-74.00013,Private room,100,3,7,2015-05-31,0.09,1,0,3.6061e+14
346805,Spacious Lower East Side Apt in NYC,562614,Beth,Manhattan,Lower East Side,40.71868,-73.99016999999999,Entire home/apt,140,1,53,2014-10-28,0.6,1,0,3.6061e+14
347865,ARTY 2 BED EAST VILLAGE GEM,251176,Jason,Manhattan,East Village,40.72143,-73.98116999999999,Entire home/apt,189,3,265,2019-06-24,2.99,2,355,3.6061e+14
349841,Williamsburg Loft: Amazing Sublet,202507,Nom,Brooklyn,Williamsburg,40.71682,-73.96369,Private room,160,5,0,,,1,0,3.6047e+14
350168,Artist 2BR in Park Slope w/backyard,1774431,Kate,Brooklyn,Park Slope,40.67725,-73.9821,Entire home/apt,178,30,8,2018-01-02,0.1,1,280,3.6047e+14
350525,Spacious 2BR near Botanic Garden,74777,Niki & Colin,Brooklyn,Crown Heights,40.66888,-73.95291999999999,Entire home/apt,145,14,46,2018-06-19,0.52,1,38,3.6047e+14
351530,Gorgeous brownstone next to park!,1747222,Sascha,Brooklyn,Park Slope,40.67188,-73.97533,Entire home/apt,125,5,6,2018-11-04,0.08,1,31,3.6047e+14
351859,Exquisite Spacious Studio in Midtown,417652,Ron,Manhattan,Chelsea,40.74964,-73.99158,Entire home/apt,265,4,75,2019-07-01,0.86,1,324,3.6061e+14
